0	0
0.100000000000000	0.245489686875928
0.200000000000000	1.11868114847470
0.300000000000000	2.65709091303649
0.400000000000000	4.88728084789369
0.500000000000000	7.83526067945556
0.600000000000000	11.5275057709218
0.700000000000000	15.9887876359805
0.800000000000000	21.2426828689533
0.900000000000000	27.3104876984059
1	34.2121340501300
1.10000000000000	41.9655170438852
1.20000000000000	50.5874541816970
1.30000000000000	60.0941794620438
1.40000000000000	70.5026278078673
1.50000000000000	81.8367046940121
1.60000000000000	94.1228240718683
1.70000000000000	107.367488634747
1.80000000000000	121.560359356469
1.90000000000000	136.695547846703
2	152.772702216003
2.10000000000000	169.788100364615
2.20000000000000	187.733263825423
2.30000000000000	206.597708655941
2.40000000000000	226.368932934179
2.50000000000000	247.033791018692
2.60000000000000	268.578639518440
2.70000000000000	290.989656216882
2.80000000000000	314.253036608879
2.90000000000000	338.354364516884
3	363.277903723965
3.10000000000000	389.006776214918
3.20000000000000	415.521839701830
3.30000000000000	442.789291636379
3.40000000000000	470.726950187403
3.50000000000000	499.230643847787
3.60000000000000	528.181818040499
3.70000000000000	557.456418873889
3.80000000000000	586.934875628671
3.90000000000000	616.502775210708
4	646.061283315141
4.10000000000000	675.522266347582
4.20000000000000	704.808575955893
4.30000000000000	733.888782162230
4.40000000000000	762.762523605459
4.50000000000000	791.431331410278
4.60000000000000	819.896714624522
4.70000000000000	848.160160605607
4.80000000000000	876.223135411236
4.90000000000000	904.087084181029
5	931.753431509530
5.10000000000000	959.221557328091
5.20000000000000	986.482873028741
5.30000000000000	1013.52716440061
5.40000000000000	1040.34466933776
5.50000000000000	1066.92609220862
5.60000000000000	1093.26261570071
5.70000000000000	1119.34591016415
5.80000000000000	1145.16814049923
5.90000000000000	1170.72197065333
6	1196.00056580993
6.10000000000000	1220.99840881612
6.20000000000000	1245.72218314622
6.30000000000000	1270.18465107112
6.40000000000000	1294.39585202328
6.50000000000000	1318.36524725804
6.60000000000000	1342.10060857275
6.70000000000000	1365.60772802167
6.80000000000000	1388.89019171469
6.90000000000000	1411.95083657841
7	1434.79220624550
7.10000000000000	1457.41662873726
7.20000000000000	1479.82635633741
7.30000000000000	1502.02345280751
7.40000000000000	1524.00969709461
7.50000000000000	1545.78683602293
7.60000000000000	1567.35683183484
7.70000000000000	1588.72159990625
7.80000000000000	1609.88290573375
7.90000000000000	1630.84238789026
8	1651.60157573580
8.10000000000000	1672.16184345808
8.20000000000000	1692.52426915321
8.30000000000000	1712.68984632567
8.40000000000000	1732.65958384945
8.50000000000000	1752.43451464985
8.60000000000000	1772.01569094936
8.70000000000000	1791.40418061475
8.80000000000000	1810.60103003935
8.90000000000000	1829.60724234128
9	1848.42399282240
9.10000000000000	1867.05258165865
9.20000000000000	1885.49429598430
9.30000000000000	1903.75039403039
9.40000000000000	1921.82209078105
9.50000000000000	1939.71053690458
9.60000000000000	1957.41693749202
9.70000000000000	1974.94253068025
9.80000000000000	1992.28844224972
9.90000000000000	2009.45575615966
10	2026.44553261621
10.1000000000000	2043.25885135592
10.2000000000000	2059.89686087525
10.3000000000000	2076.36063144587
10.4000000000000	2092.65119364144
10.5000000000000	2108.76956373565
10.6000000000000	2124.71669735104
10.7000000000000	2140.49356434877
10.8000000000000	2156.10114053463
10.9000000000000	2171.54040280422
11	2186.81234990932
11.1000000000000	2201.91807675809
11.2000000000000	2216.85867851502
11.3000000000000	2231.63523519782
11.4000000000000	2246.24881324088
11.5000000000000	2260.70044914406
11.6000000000000	2274.99110416862
11.7000000000000	2289.12173491968
11.8000000000000	2303.09342500783
11.9000000000000	2316.90724157833
12	2330.56424920334
12.1000000000000	2344.06549979362
12.2000000000000	2357.41203970688
12.3000000000000	2370.60499069517
12.4000000000000	2383.64549433872
12.5000000000000	2396.53460591065
12.6000000000000	2409.27330837931
12.7000000000000	2421.86256710567
12.8000000000000	2434.30333362152
12.9000000000000	2446.59654652678
13	2458.74313214261
13.1000000000000	2470.74399309486
13.2000000000000	2482.59995865442
13.3000000000000	2494.31183506344
13.4000000000000	2505.88042945858
13.5000000000000	2517.30655590415
13.6000000000000	2528.59103542747
13.7000000000000	2539.73468686581
13.8000000000000	2550.73832477096
13.9000000000000	2561.60275904909
14	2572.32879464924
14.1000000000000	2582.91723127997
14.2000000000000	2593.36886315079
14.3000000000000	2603.68447079384
14.4000000000000	2613.86482400164
14.5000000000000	2623.91069179793
14.6000000000000	2633.82285113470
14.7000000000000	2643.60207792388
14.8000000000000	2653.24914037497
14.9000000000000	2662.76479634738
15	2672.14979519276
15.1000000000000	2681.40487854686
15.2000000000000	2690.53078090263
15.3000000000000	2699.52823103810
15.4000000000000	2708.39795219004
15.5000000000000	2717.14066163070
15.6000000000000	2725.75707022831
15.7000000000000	2734.24788205661
15.8000000000000	2742.61379404840
15.9000000000000	2750.85549568838
16	2758.97366874135
16.1000000000000	2766.96898701190
16.2000000000000	2774.84211613227
16.3000000000000	2782.59371337547
16.4000000000000	2790.22442749102
16.5000000000000	2797.73489743969
16.6000000000000	2805.12580267620
16.7000000000000	2812.39777058110
16.8000000000000	2819.55143678878
16.9000000000000	2826.58745739656
17	2833.50644304271
17.1000000000000	2840.30901966661
17.2000000000000	2846.99580113405
17.3000000000000	2853.56738553883
17.4000000000000	2860.02435766527
17.5000000000000	2866.36728921148
17.6000000000000	2872.59673900620
17.7000000000000	2878.71325321936
17.8000000000000	2884.71736556642
17.9000000000000	2890.60959750674
18	2896.39045843623
18.1000000000000	2902.06044587428
18.2000000000000	2907.62004564524
18.3000000000000	2913.06973205463
